x,y,dx,dy,dx_1,dy_1,dx_2,dy_2,dx_3,dy_3,dx_4,dy_4,dx_5,dy_5,dx_6,dy_6,dx_7,dy_7,dx_8,dy_8,dx_9,dy_9,dx_10,dy_10,dx_true,dy_true
940.0,259.0,-4.0,15.0,-4.0,13.0,-2.0,11.0,-2.0,10.0,-2.0,8.0,-2.0,8.0,-1.0,6.0,-2.0,6.0,-1.0,5.0,-1.0,3.0,-1.0,3.0,-19.690031692820796,77.53903953451908
936.0,274.0,-4.0,16.0,-4.0,15.0,-4.0,13.0,-2.0,11.0,-2.0,10.0,-2.0,8.0,-2.0,8.0,-1.0,6.0,-2.0,6.0,-1.0,5.0,-1.0,3.0,-19.661815231667347,77.54619927369602
932.0,290.0,-6.0,18.0,-4.0,16.0,-4.0,15.0,-4.0,13.0,-2.0,11.0,-2.0,10.0,-2.0,8.0,-2.0,8.0,-1.0,6.0,-2.0,6.0,-1.0,5.0,-19.67049035840867,77.54399918149535
926.0,308.0,-5.0,18.0,-6.0,18.0,-4.0,16.0,-4.0,15.0,-4.0,13.0,-2.0,11.0,-2.0,10.0,-2.0,8.0,-2.0,8.0,-1.0,6.0,-2.0,6.0,-19.442627766760065,77.60144473863365
921.0,326.0,-5.0,18.0,-5.0,18.0,-6.0,18.0,-4.0,16.0,-4.0,15.0,-4.0,13.0,-2.0,11.0,-2.0,10.0,-2.0,8.0,-2.0,8.0,-1.0,6.0,-19.3614324117567,77.62174266895184
916.0,344.0,-5.0,19.0,-5.0,18.0,-5.0,18.0,-6.0,18.0,-4.0,16.0,-4.0,15.0,-4.0,13.0,-2.0,11.0,-2.0,10.0,-2.0,8.0,-2.0,8.0,-19.273254864577368,77.64368388301166
911.0,363.0,-8.0,18.0,-5.0,19.0,-5.0,18.0,-5.0,18.0,-6.0,18.0,-4.0,16.0,-4.0,15.0,-4.0,13.0,-2.0,11.0,-2.0,10.0,-2.0,8.0,-19.221885426890168,77.6564171246363
903.0,381.0,-7.0,17.0,-8.0,18.0,-5.0,19.0,-5.0,18.0,-5.0,18.0,-6.0,18.0,-4.0,16.0,-4.0,15.0,-4.0,13.0,-2.0,11.0,-2.0,10.0,-18.547812236290813,77.82016873052449
896.0,398.0,-6.0,15.0,-7.0,17.0,-8.0,18.0,-5.0,19.0,-5.0,18.0,-5.0,18.0,-6.0,18.0,-4.0,16.0,-4.0,15.0,-4.0,13.0,-2.0,11.0,-17.95789955004661,77.95841098784939
890.0,413.0,-5.0,12.0,-6.0,15.0,-7.0,17.0,-8.0,18.0,-5.0,19.0,-5.0,18.0,-5.0,18.0,-6.0,18.0,-4.0,16.0,-4.0,15.0,-4.0,13.0,-17.42449088578551,78.07936422238066
885.0,425.0,-5.0,11.0,-5.0,12.0,-6.0,15.0,-7.0,17.0,-8.0,18.0,-5.0,19.0,-5.0,18.0,-5.0,18.0,-6.0,18.0,-4.0,16.0,-4.0,15.0,-16.91842951061123,78.19057963012219
880.0,436.0,-2.0,8.0,-5.0,11.0,-5.0,12.0,-6.0,15.0,-7.0,17.0,-8.0,18.0,-5.0,19.0,-5.0,18.0,-5.0,18.0,-6.0,18.0,-4.0,16.0,-16.325788688085744,78.31646457617946
878.0,444.0,-1.0,7.0,-2.0,8.0,-5.0,11.0,-5.0,12.0,-6.0,15.0,-7.0,17.0,-8.0,18.0,-5.0,19.0,-5.0,18.0,-5.0,18.0,-6.0,18.0,-16.248542843999612,78.33252744196825
877.0,451.0,-2.0,6.0,-1.0,7.0,-2.0,8.0,-5.0,11.0,-5.0,12.0,-6.0,15.0,-7.0,17.0,-8.0,18.0,-5.0,19.0,-5.0,18.0,-5.0,18.0,-16.355922992677204,78.31017675281811
875.0,457.0,0.0,6.0,-2.0,6.0,-1.0,7.0,-2.0,8.0,-5.0,11.0,-5.0,12.0,-6.0,15.0,-7.0,17.0,-8.0,18.0,-5.0,19.0,-5.0,18.0,-16.17501786219814,78.34774277002224
875.0,463.0,0.0,5.0,0.0,6.0,-2.0,6.0,-1.0,7.0,-2.0,8.0,-5.0,11.0,-5.0,12.0,-6.0,15.0,-7.0,17.0,-8.0,18.0,-5.0,19.0,-16.48083848398735,78.28398279893992
875.0,468.0,0.0,4.0,0.0,5.0,0.0,6.0,-2.0,6.0,-1.0,7.0,-2.0,8.0,-5.0,11.0,-5.0,12.0,-6.0,15.0,-7.0,17.0,-8.0,18.0,-16.74445909813472,78.22801984909815
875.0,472.0,0.0,6.0,0.0,4.0,0.0,5.0,0.0,6.0,-2.0,6.0,-1.0,7.0,-2.0,8.0,-5.0,11.0,-5.0,12.0,-6.0,15.0,-7.0,17.0,-16.961361965915618,78.18127781164229
875.0,478.0,-2.0,6.0,0.0,6.0,0.0,4.0,0.0,5.0,0.0,6.0,-2.0,6.0,-1.0,7.0,-2.0,8.0,-5.0,11.0,-5.0,12.0,-6.0,15.0,-17.297198587305786,78.1076623708027
873.0,484.0,-2.0,6.0,-2.0,6.0,0.0,6.0,0.0,4.0,0.0,5.0,0.0,6.0,-2.0,6.0,-1.0,7.0,-2.0,8.0,-5.0,11.0,-5.0,12.0,-17.120455034249186,78.14659314020192
871.0,490.0,-1.0,5.0,-2.0,6.0,-2.0,6.0,0.0,6.0,0.0,4.0,0.0,5.0,0.0,6.0,-2.0,6.0,-1.0,7.0,-2.0,8.0,-5.0,11.0,-16.93577429277125,78.18682465162726
870.0,495.0,-2.0,4.0,-1.0,5.0,-2.0,6.0,-2.0,6.0,0.0,6.0,0.0,4.0,0.0,5.0,0.0,6.0,-2.0,6.0,-1.0,7.0,-2.0,8.0,-16.958570298355188,78.1818834093663
868.0,499.0,-2.0,5.0,-2.0,4.0,-1.0,5.0,-2.0,6.0,-2.0,6.0,0.0,6.0,0.0,4.0,0.0,5.0,0.0,6.0,-2.0,6.0,-1.0,7.0,-16.642668286160976,78.24973860861652
866.0,504.0,-2.0,3.0,-2.0,5.0,-2.0,4.0,-1.0,5.0,-2.0,6.0,-2.0,6.0,0.0,6.0,0.0,4.0,0.0,5.0,0.0,6.0,-2.0,6.0,-16.37578485483609,78.30602576039803
864.0,507.0,-2.0,5.0,-2.0,3.0,-2.0,5.0,-2.0,4.0,-1.0,5.0,-2.0,6.0,-2.0,6.0,0.0,6.0,0.0,4.0,0.0,5.0,0.0,6.0,-15.979079905212483,78.38793915764614
862.0,512.0,-1.0,3.0,-2.0,5.0,-2.0,3.0,-2.0,5.0,-2.0,4.0,-1.0,5.0,-2.0,6.0,-2.0,6.0,0.0,6.0,0.0,4.0,0.0,5.0,-15.689290811054729,78.4464540552736
861.0,515.0,-2.0,5.0,-1.0,3.0,-2.0,5.0,-2.0,3.0,-2.0,5.0,-2.0,4.0,-1.0,5.0,-2.0,6.0,-2.0,6.0,0.0,6.0,0.0,4.0,-15.569507087133719,78.47031571915392
859.0,520.0,0.0,4.0,-2.0,5.0,-1.0,3.0,-2.0,5.0,-2.0,3.0,-2.0,5.0,-2.0,4.0,-1.0,5.0,-2.0,6.0,-2.0,6.0,0.0,6.0,-15.261062752228376,78.53088541250854
859.0,524.0,-1.0,5.0,0.0,4.0,-2.0,5.0,-1.0,3.0,-2.0,5.0,-2.0,3.0,-2.0,5.0,-2.0,4.0,-1.0,5.0,-2.0,6.0,-2.0,6.0,-15.502913457039204,78.48349937626095
858.0,529.0,-1.0,6.0,-1.0,5.0,0.0,4.0,-2.0,5.0,-1.0,3.0,-2.0,5.0,-2.0,3.0,-2.0,5.0,-2.0,4.0,-1.0,5.0,-2.0,6.0,-15.498995140200918,78.48427326314507
857.0,535.0,-1.0,6.0,-1.0,6.0,-1.0,5.0,0.0,4.0,-2.0,5.0,-1.0,3.0,-2.0,5.0,-2.0,3.0,-2.0,5.0,-2.0,4.0,-1.0,5.0,-15.559175793610493,78.4723648721225
856.0,541.0,-1.0,6.0,-1.0,6.0,-1.0,6.0,-1.0,5.0,0.0,4.0,-2.0,5.0,-1.0,3.0,-2.0,5.0,-2.0,3.0,-2.0,5.0,-2.0,4.0,-15.622522213662496,78.4597782286161
855.0,547.0,-1.0,8.0,-1.0,6.0,-1.0,6.0,-1.0,6.0,-1.0,5.0,0.0,4.0,-2.0,5.0,-1.0,3.0,-2.0,5.0,-2.0,3.0,-2.0,5.0,-15.689290811054729,78.4464540552736
854.0,555.0,-2.0,7.0,-1.0,8.0,-1.0,6.0,-1.0,6.0,-1.0,6.0,-1.0,5.0,0.0,4.0,-2.0,5.0,-1.0,3.0,-2.0,5.0,-2.0,3.0,-15.902594966230218,78.40349146141408
852.0,562.0,-3.0,9.0,-2.0,7.0,-1.0,8.0,-1.0,6.0,-1.0,6.0,-1.0,6.0,-1.0,5.0,0.0,4.0,-2.0,5.0,-1.0,3.0,-2.0,5.0,-15.689290811054729,78.4464540552736
849.0,571.0,-2.0,10.0,-3.0,9.0,-2.0,7.0,-1.0,8.0,-1.0,6.0,-1.0,6.0,-1.0,6.0,-1.0,5.0,0.0,4.0,-2.0,5.0,-1.0,3.0,-15.226670029281916,78.53756120366464
847.0,581.0,-2.0,11.0,-2.0,10.0,-3.0,9.0,-2.0,7.0,-1.0,8.0,-1.0,6.0,-1.0,6.0,-1.0,6.0,-1.0,5.0,0.0,4.0,-2.0,5.0,-15.20175252526887,78.54238804722252
845.0,592.0,-3.0,11.0,-2.0,11.0,-2.0,10.0,-3.0,9.0,-2.0,7.0,-1.0,8.0,-1.0,6.0,-1.0,6.0,-1.0,6.0,-1.0,5.0,0.0,4.0,-15.25756134885543,78.53156576616763
842.0,603.0,-4.0,12.0,-3.0,11.0,-2.0,11.0,-2.0,10.0,-3.0,9.0,-2.0,7.0,-1.0,8.0,-1.0,6.0,-1.0,6.0,-1.0,6.0,-1.0,5.0,-14.858826399582616,78.60798482359834
838.0,615.0,-1.0,11.0,-4.0,12.0,-3.0,11.0,-2.0,11.0,-2.0,10.0,-3.0,9.0,-2.0,7.0,-1.0,8.0,-1.0,6.0,-1.0,6.0,-1.0,6.0,-13.99150379666198,78.7669843367638
837.0,626.0,-4.0,11.0,-1.0,11.0,-4.0,12.0,-3.0,11.0,-2.0,11.0,-2.0,10.0,-3.0,9.0,-2.0,7.0,-1.0,8.0,-1.0,6.0,-1.0,6.0,-14.507195611904486,78.673637741482
833.0,637.0,-1.0,10.0,-4.0,11.0,-1.0,11.0,-4.0,12.0,-3.0,11.0,-2.0,11.0,-2.0,10.0,-3.0,9.0,-2.0,7.0,-1.0,8.0,-1.0,6.0,-13.348664295432647,78.87847083664744
832.0,647.0,-2.0,10.0,-1.0,10.0,-4.0,11.0,-1.0,11.0,-4.0,12.0,-3.0,11.0,-2.0,11.0,-2.0,10.0,-3.0,9.0,-2.0,7.0,-1.0,8.0,-13.790426540179855,78.80243737245634
830.0,657.0,-1.0,8.0,-2.0,10.0,-1.0,10.0,-4.0,11.0,-1.0,11.0,-4.0,12.0,-3.0,11.0,-2.0,11.0,-2.0,10.0,-3.0,9.0,-2.0,7.0,-13.616551718397115,78.8326678433517
829.0,665.0,-2.0,9.0,-1.0,8.0,-2.0,10.0,-1.0,10.0,-4.0,11.0,-1.0,11.0,-4.0,12.0,-3.0,11.0,-2.0,11.0,-2.0,10.0,-3.0,9.0,-13.902826712723819,78.78268470543495
827.0,674.0,0.0,8.0,-2.0,9.0,-1.0,8.0,-2.0,10.0,-1.0,10.0,-4.0,11.0,-1.0,11.0,-4.0,12.0,-3.0,11.0,-2.0,11.0,-2.0,10.0,-13.564163240852007,78.84169883745224
827.0,682.0,0.0,8.0,0.0,8.0,-2.0,9.0,-1.0,8.0,-2.0,10.0,-1.0,10.0,-4.0,11.0,-1.0,11.0,-4.0,12.0,-3.0,11.0,-2.0,11.0,-14.79892408217937,78.61928418657786
827.0,690.0,-1.0,8.0,0.0,8.0,0.0,8.0,-2.0,9.0,-1.0,8.0,-2.0,10.0,-1.0,10.0,-4.0,11.0,-1.0,11.0,-4.0,12.0,-3.0,11.0,-16.000000000000007,77.0
826.0,698.0,-1.0,7.0,-1.0,8.0,0.0,8.0,0.0,8.0,-2.0,9.0,-1.0,8.0,-2.0,10.0,-1.0,10.0,-4.0,11.0,-1.0,11.0,-4.0,12.0,-14.999999999999993,69.0
825.0,705.0,-1.0,8.0,-1.0,7.0,-1.0,8.0,0.0,8.0,0.0,8.0,-2.0,9.0,-1.0,8.0,-2.0,10.0,-1.0,10.0,-4.0,11.0,-1.0,11.0,-14.000000000000004,62.00000000000001
824.0,713.0,0.0,7.0,-1.0,8.0,-1.0,7.0,-1.0,8.0,0.0,8.0,0.0,8.0,-2.0,9.0,-1.0,8.0,-2.0,10.0,-1.0,10.0,-4.0,11.0,0.0,0.0
824.0,720.0,-2.0,7.0,0.0,7.0,-1.0,8.0,-1.0,7.0,-1.0,8.0,0.0,8.0,0.0,8.0,-2.0,9.0,-1.0,8.0,-2.0,10.0,-1.0,10.0,0.0,0.0
822.0,727.0,0.0,7.0,-2.0,7.0,0.0,7.0,-1.0,8.0,-1.0,7.0,-1.0,8.0,0.0,8.0,0.0,8.0,-2.0,9.0,-1.0,8.0,-2.0,10.0,0.0,0.0
822.0,734.0,-2.0,6.0,0.0,7.0,-2.0,7.0,0.0,7.0,-1.0,8.0,-1.0,7.0,-1.0,8.0,0.0,8.0,0.0,8.0,-2.0,9.0,-1.0,8.0,0.0,0.0
820.0,740.0,-2.0,5.0,-2.0,6.0,0.0,7.0,-2.0,7.0,0.0,7.0,-1.0,8.0,-1.0,7.0,-1.0,8.0,0.0,8.0,0.0,8.0,-2.0,9.0,0.0,0.0
818.0,745.0,-1.0,6.0,-2.0,5.0,-2.0,6.0,0.0,7.0,-2.0,7.0,0.0,7.0,-1.0,8.0,-1.0,7.0,-1.0,8.0,0.0,8.0,0.0,8.0,0.0,0.0
817.0,751.0,-1.0,4.0,-1.0,6.0,-2.0,5.0,-2.0,6.0,0.0,7.0,-2.0,7.0,0.0,7.0,-1.0,8.0,-1.0,7.0,-1.0,8.0,0.0,8.0,0.0,0.0
816.0,755.0,-1.0,4.0,-1.0,4.0,-1.0,6.0,-2.0,5.0,-2.0,6.0,0.0,7.0,-2.0,7.0,0.0,7.0,-1.0,8.0,-1.0,7.0,-1.0,8.0,0.0,0.0
815.0,759.0,0.0,4.0,-1.0,4.0,-1.0,4.0,-1.0,6.0,-2.0,5.0,-2.0,6.0,0.0,7.0,-2.0,7.0,0.0,7.0,-1.0,8.0,-1.0,7.0,0.0,0.0
815.0,763.0,0.0,3.0,0.0,4.0,-1.0,4.0,-1.0,4.0,-1.0,6.0,-2.0,5.0,-2.0,6.0,0.0,7.0,-2.0,7.0,0.0,7.0,-1.0,8.0,0.0,0.0
815.0,766.0,-1.0,3.0,0.0,3.0,0.0,4.0,-1.0,4.0,-1.0,4.0,-1.0,6.0,-2.0,5.0,-2.0,6.0,0.0,7.0,-2.0,7.0,0.0,7.0,0.0,0.0
814.0,769.0,0.0,1.0,-1.0,3.0,0.0,3.0,0.0,4.0,-1.0,4.0,-1.0,4.0,-1.0,6.0,-2.0,5.0,-2.0,6.0,0.0,7.0,-2.0,7.0,0.0,0.0
814.0,770.0,0.0,1.0,0.0,1.0,-1.0,3.0,0.0,3.0,0.0,4.0,-1.0,4.0,-1.0,4.0,-1.0,6.0,-2.0,5.0,-2.0,6.0,0.0,7.0,0.0,0.0
814.0,771.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,3.0,0.0,3.0,0.0,4.0,-1.0,4.0,-1.0,4.0,-1.0,6.0,-2.0,5.0,-2.0,6.0,0.0,0.0
814.0,772.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,3.0,0.0,3.0,0.0,4.0,-1.0,4.0,-1.0,4.0,-1.0,6.0,-2.0,5.0,0.0,0.0
814.0,772.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,3.0,0.0,3.0,0.0,4.0,-1.0,4.0,-1.0,4.0,-1.0,6.0,0.0,0.0
816.0,776.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,3.0,0.0,3.0,0.0,4.0,-1.0,4.0,-1.0,4.0,0.0,0.0
817.0,777.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,3.0,0.0,3.0,0.0,4.0,-1.0,4.0,0.0,0.0
817.0,777.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,3.0,0.0,3.0,0.0,4.0,0.0,0.0
817.0,777.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,3.0,0.0,3.0,35.88336923885366,-71.50093574260472
817.0,776.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,3.0,35.93671725469884,-71.47413765101214
817.0,775.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,35.99020399985196,-71.44721979229871
817.0,773.0,0.0,-1.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,36.09759543988108,-71.39302209220924
817.0,772.0,0.0,-2.0,0.0,-1.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,36.151501018435624,-71.36574089935624
817.0,770.0,0.0,-1.0,0.0,-2.0,0.0,-1.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,36.25973411010727,-71.3108104165443
817.0,769.0,0.0,-1.0,0.0,-1.0,0.0,-2.0,0.0,-1.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,36.31406251351068,-71.28315974874317
817.0,768.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,0.0,-2.0,0.0,-1.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,36.36853275063393,-71.25538453735315
817.0,766.0,0.0,-2.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,0.0,-2.0,0.0,-1.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,36.477900518560304,-71.19945767881957
817.0,764.0,1.0,-5.0,0.0,-2.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,0.0,-2.0,0.0,-1.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,0.0,0.0,36.587841009660906,-71.14302418545178
818.0,759.0,1.0,-6.0,1.0,-5.0,0.0,-2.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,0.0,-2.0,0.0,-1.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,36.75755082352771,-71.05548858079703
819.0,753.0,3.0,-10.0,1.0,-6.0,1.0,-5.0,0.0,-2.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,0.0,-2.0,0.0,-1.0,0.0,-2.0,0.0,-1.0,36.98641321102298,-70.93662832263361
822.0,743.0,5.0,-13.0,3.0,-10.0,1.0,-6.0,1.0,-5.0,0.0,-2.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,0.0,-2.0,0.0,-1.0,0.0,-2.0,37.23075950194933,-70.80868976974514
827.0,730.0,7.0,-16.0,5.0,-13.0,3.0,-10.0,1.0,-6.0,1.0,-5.0,0.0,-2.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,0.0,-2.0,0.0,-1.0,37.43763326763486,-70.69953051695661
834.0,714.0,8.0,-19.0,7.0,-16.0,5.0,-13.0,3.0,-10.0,1.0,-6.0,1.0,-5.0,0.0,-2.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,0.0,-2.0,37.6084761850135,-70.6087991615866
842.0,695.0,8.0,-18.0,8.0,-19.0,7.0,-16.0,5.0,-13.0,3.0,-10.0,1.0,-6.0,1.0,-5.0,0.0,-2.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,37.863458145686806,-70.47239556911504
850.0,677.0,8.0,-20.0,8.0,-18.0,8.0,-19.0,7.0,-16.0,5.0,-13.0,3.0,-10.0,1.0,-6.0,1.0,-5.0,0.0,-2.0,0.0,-2.0,0.0,-1.0,38.07159835874286,-70.36016911868936
858.0,657.0,12.0,-22.0,8.0,-20.0,8.0,-18.0,8.0,-19.0,7.0,-16.0,5.0,-13.0,3.0,-10.0,1.0,-6.0,1.0,-5.0,0.0,-2.0,0.0,-2.0,38.43746695637597,-70.16096588543736
870.0,635.0,12.0,-20.0,12.0,-22.0,8.0,-20.0,8.0,-18.0,8.0,-19.0,7.0,-16.0,5.0,-13.0,3.0,-10.0,1.0,-6.0,1.0,-5.0,0.0,-2.0,38.444638645111475,-70.15703642149376
882.0,615.0,12.0,-20.0,12.0,-20.0,12.0,-22.0,8.0,-20.0,8.0,-18.0,8.0,-19.0,7.0,-16.0,5.0,-13.0,3.0,-10.0,1.0,-6.0,1.0,-5.0,38.29508152150864,-70.23878366871828
894.0,595.0,9.0,-16.0,12.0,-20.0,12.0,-20.0,12.0,-22.0,8.0,-20.0,8.0,-18.0,8.0,-19.0,7.0,-16.0,5.0,-13.0,3.0,-10.0,1.0,-6.0,38.1281061339366,-70.32956364601779
903.0,579.0,9.0,-16.0,9.0,-16.0,12.0,-20.0,12.0,-20.0,12.0,-22.0,8.0,-20.0,8.0,-18.0,8.0,-19.0,7.0,-16.0,5.0,-13.0,3.0,-10.0,38.07598373536387,-70.3577960327376
912.0,563.0,6.0,-11.0,9.0,-16.0,9.0,-16.0,12.0,-20.0,12.0,-20.0,12.0,-22.0,8.0,-20.0,8.0,-18.0,8.0,-19.0,7.0,-16.0,5.0,-13.0,38.01864107507862,-70.3887983332884
918.0,552.0,5.0,-11.0,6.0,-11.0,9.0,-16.0,9.0,-16.0,12.0,-20.0,12.0,-20.0,12.0,-22.0,8.0,-20.0,8.0,-18.0,8.0,-19.0,7.0,-16.0,38.00843059965796,-70.39431229404109
923.0,541.0,4.0,-11.0,5.0,-11.0,6.0,-11.0,9.0,-16.0,9.0,-16.0,12.0,-20.0,12.0,-20.0,12.0,-22.0,8.0,-20.0,8.0,-18.0,8.0,-19.0,38.17762310584375,-70.30269620710251
927.0,530.0,4.0,-9.0,4.0,-11.0,5.0,-11.0,6.0,-11.0,9.0,-16.0,9.0,-16.0,12.0,-20.0,12.0,-20.0,12.0,-22.0,8.0,-20.0,8.0,-18.0,38.54425198504543,-70.10235829780137
931.0,521.0,3.0,-9.0,4.0,-9.0,4.0,-11.0,5.0,-11.0,6.0,-11.0,9.0,-16.0,9.0,-16.0,12.0,-20.0,12.0,-20.0,12.0,-22.0,8.0,-20.0,38.724910813381264,-70.00272339341997
934.0,512.0,4.0,-8.0,3.0,-9.0,4.0,-9.0,4.0,-11.0,5.0,-11.0,6.0,-11.0,9.0,-16.0,9.0,-16.0,12.0,-20.0,12.0,-20.0,12.0,-22.0,39.111619778409406,-69.78739999676972
938.0,504.0,2.0,-8.0,4.0,-8.0,3.0,-9.0,4.0,-9.0,4.0,-11.0,5.0,-11.0,6.0,-11.0,9.0,-16.0,9.0,-16.0,12.0,-20.0,12.0,-20.0,39.2084050735543,-69.73306942612007
940.0,496.0,2.0,-7.0,2.0,-8.0,4.0,-8.0,3.0,-9.0,4.0,-9.0,4.0,-11.0,5.0,-11.0,6.0,-11.0,9.0,-16.0,9.0,-16.0,12.0,-20.0,39.72021064092173,-69.442817242972
942.0,489.0,3.0,-5.0,2.0,-7.0,2.0,-8.0,4.0,-8.0,3.0,-9.0,4.0,-9.0,4.0,-11.0,5.0,-11.0,6.0,-11.0,9.0,-16.0,9.0,-16.0,40.137447181747675,-69.20249514094428
945.0,484.0,2.0,-5.0,3.0,-5.0,2.0,-7.0,2.0,-8.0,4.0,-8.0,3.0,-9.0,4.0,-9.0,4.0,-11.0,5.0,-11.0,6.0,-11.0,9.0,-16.0,40.11630574040271,-69.21475286196241
947.0,479.0,2.0,-5.0,2.0,-5.0,3.0,-5.0,2.0,-7.0,2.0,-8.0,4.0,-8.0,3.0,-9.0,4.0,-9.0,4.0,-11.0,5.0,-11.0,6.0,-11.0,40.30968204192689,-69.10231207187468
949.0,474.0,1.0,-4.0,2.0,-5.0,2.0,-5.0,3.0,-5.0,2.0,-7.0,2.0,-8.0,4.0,-8.0,3.0,-9.0,4.0,-9.0,4.0,-11.0,5.0,-11.0,40.510283754240255,-68.98490349453957
950.0,470.0,1.0,-4.0,1.0,-4.0,2.0,-5.0,2.0,-5.0,3.0,-5.0,2.0,-7.0,2.0,-8.0,4.0,-8.0,3.0,-9.0,4.0,-9.0,4.0,-11.0,40.808683830793456,-68.80880266360066
951.0,466.0,1.0,-2.0,1.0,-4.0,1.0,-4.0,2.0,-5.0,2.0,-5.0,3.0,-5.0,2.0,-7.0,2.0,-8.0,4.0,-8.0,3.0,-9.0,4.0,-9.0,41.11519332001535,-68.62609473267268
952.0,464.0,0.0,-4.0,1.0,-2.0,1.0,-4.0,1.0,-4.0,2.0,-5.0,2.0,-5.0,3.0,-5.0,2.0,-7.0,2.0,-8.0,4.0,-8.0,3.0,-9.0,41.15966043420212,-68.59943405700353
952.0,460.0,1.0,-2.0,0.0,-4.0,1.0,-2.0,1.0,-4.0,1.0,-4.0,2.0,-5.0,2.0,-5.0,3.0,-5.0,2.0,-7.0,2.0,-8.0,4.0,-8.0,41.70350462532821,-68.27018164590767
953.0,458.0,1.0,-4.0,1.0,-2.0,0.0,-4.0,1.0,-2.0,1.0,-4.0,1.0,-4.0,2.0,-5.0,2.0,-5.0,3.0,-5.0,2.0,-7.0,2.0,-8.0,41.75380595351743,-68.23942913298742
954.0,454.0,1.0,-3.0,1.0,-4.0,1.0,-2.0,0.0,-4.0,1.0,-2.0,1.0,-4.0,1.0,-4.0,2.0,-5.0,2.0,-5.0,3.0,-5.0,2.0,-7.0,42.08657930637658,-68.03469587121026
955.0,451.0,1.0,-3.0,1.0,-3.0,1.0,-4.0,1.0,-2.0,0.0,-4.0,1.0,-2.0,1.0,-4.0,1.0,-4.0,2.0,-5.0,2.0,-5.0,3.0,-5.0,42.28467621960003,-67.91175271632733
956.0,448.0,2.0,-4.0,1.0,-3.0,1.0,-3.0,1.0,-4.0,1.0,-2.0,0.0,-4.0,1.0,-2.0,1.0,-4.0,1.0,-4.0,2.0,-5.0,2.0,-5.0,42.48733996609534,-67.78514544209105
958.0,444.0,2.0,-5.0,2.0,-4.0,1.0,-3.0,1.0,-3.0,1.0,-4.0,1.0,-2.0,0.0,-4.0,1.0,-2.0,1.0,-4.0,1.0,-4.0,2.0,-5.0,42.60753979937222,-67.70965627032021
960.0,439.0,3.0,-4.0,2.0,-5.0,2.0,-4.0,1.0,-3.0,1.0,-3.0,1.0,-4.0,1.0,-2.0,0.0,-4.0,1.0,-2.0,1.0,-4.0,1.0,-4.0,42.88447083211453,-67.53459973561343
963.0,435.0,3.0,-5.0,3.0,-4.0,2.0,-5.0,2.0,-4.0,1.0,-3.0,1.0,-3.0,1.0,-4.0,1.0,-2.0,0.0,-4.0,1.0,-2.0,1.0,-4.0,42.77133700835702,-67.60630688417723
966.0,430.0,4.0,-6.0,3.0,-5.0,3.0,-4.0,2.0,-5.0,2.0,-4.0,1.0,-3.0,1.0,-3.0,1.0,-4.0,1.0,-2.0,0.0,-4.0,1.0,-2.0,42.812583839363654,-67.58019432494595
